service_id,date,exception_type
12345-MFHLV05_ST0_0_HI2425-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250404,1
12345-MFHLV05_ST0_0_HI2425-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250407,1
12345-MFHLV05_ST0_0_HI2425-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250408,1
12345-MFHLV05_ST0_0_HI2425-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250409,1
12345-MFHLV05_ST0_0_HI2425-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250410,1
12345-MFHLV05_ST0_0_HI2425-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250411,1
12345-MFHLV05_ST0_0_HI2425-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250414,1
12345-MFHLV05_ST0_0_HI2425-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250415,1
12345-MFHLV05_ST0_0_HI2425-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250416,1
12345-MFHLV05_ST0_0_HI2425-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250417,1
12345-MFHLV05_ST0_0_HI2425-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250418,1
**3**-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250312,1
**3**-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250319,1
**3**-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250326,1
**3**-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250402,1
**3**-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250409,1
**3**-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250416,1
12*45-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250310,1
12*45-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250311,1
12*45-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250313,1
12*45-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250314,1
12*45-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250317,1
12*45-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250318,1
12*45-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250320,1
12*45-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250321,1
12*45-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250324,1
12*45-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250325,1
12*45-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250327,1
12*45-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250328,1
12*45-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250331,1
12*45-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250401,1
12*45-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250403,1
12*45-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250404,1
12*45-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250407,1
12*45-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250408,1
12*45-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250410,1
12*45-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250411,1
12*45-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250414,1
12*45-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250415,1
12*45-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250417,1
12*45-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250418,1
****5-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250314,1
****5-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250321,1
****5-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250328,1
****5-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250404,1
****5-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250411,1
****5-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250418,1
1****-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250310,1
1****-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250317,1
1****-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250324,1
1****-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250331,1
1****-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250407,1
1****-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425-MFHLV13_ST0_0_HI2425,20250414,1
123456*-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,20250226,1
123456*-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,20250227,1
123456*-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,20250228,1
123456*-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,20250303,1
123456*-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,20250304,1
123456*-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,20250305,1
123456*-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,20250306,1
123456*-MSILV09_ST21_0_HI2425-MSILV10_ST21_0_HI2425,20250307,1
12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,20250310,1
12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,20250311,1
12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,20250313,1
12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,20250314,1
12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,20250317,1
12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,20250318,1
12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,20250320,1
12345-MEHLV11_ST8_2_HI2425,20250311,1
12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,20250321,1
12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,20250324,1
12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,20250325,1
12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,20250327,1
12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,20250328,1
12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,20250331,1
12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,20250401,1
12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,20250403,1
12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,20250404,1
12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,20250407,1
12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,20250408,1
12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,20250410,1
12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,20250411,1
12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,20250414,1
12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,20250415,1
12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,20250417,1
12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,20250418,1
12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,20250312,1
12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,20250319,1
12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,20250326,1
12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,20250402,1
12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,20250409,1
12345-MSHLVH11_ST8_1_HI2425-MSHLVH12_ST8_2_HI2425-MSHLW11_ST11_1_HI2425-MSHLW12_ST11_2_HI2425,20250416,1
12345-MAHLV06_ST0_0_HI2425,20250310,1
12345-MAHLV06_ST0_0_HI2425,20250311,1
12345-MAHLV06_ST0_0_HI2425,20250312,1
12345-MAHLV06_ST0_0_HI2425,20250313,1
12345-MAHLV06_ST0_0_HI2425,20250314,1
12345-MAHLV06_ST0_0_HI2425,20250317,1
12345-MAHLV06_ST0_0_HI2425,20250318,1
12345-MAHLV06_ST0_0_HI2425,20250319,1
12345-MAHLV06_ST0_0_HI2425,20250320,1
12345-MAHLV06_ST0_0_HI2425,20250321,1
12345-MAHLV06_ST0_0_HI2425,20250324,1
12345-MAHLV06_ST0_0_HI2425,20250325,1
12345-MAHLV06_ST0_0_HI2425,20250326,1
12345-MAHLV06_ST0_0_HI2425,20250327,1
12345-MAHLV06_ST0_0_HI2425,20250328,1
12345-MAHLV06_ST0_0_HI2425,20250331,1
12345-MAHLV06_ST0_0_HI2425,20250401,1
12345-MAHLV06_ST0_0_HI2425,20250402,1
12345-MAHLV06_ST0_0_HI2425,20250403,1
12345-MAHLV06_ST0_0_HI2425,20250404,1
12345-MAHLV06_ST0_0_HI2425,20250407,1
12345-MAHLV06_ST0_0_HI2425,20250408,1
12345-MAHLV06_ST0_0_HI2425,20250409,1
12345-MAHLV06_ST0_0_HI2425,20250410,1
12345-MAHLV06_ST0_0_HI2425,20250411,1
12345-MAHLV06_ST0_0_HI2425,20250414,1
12345-MAHLV06_ST0_0_HI2425,20250415,1
12345-MAHLV06_ST0_0_HI2425,20250416,1
12345-MAHLV06_ST0_0_HI2425,20250417,1
12345-MAHLV06_ST0_0_HI2425,20250418,1
12345-MGHLV09_ST0_15_HI2425-MGHLV09_ST0_16_HI2425,20250226,1
12345-MGHLV09_ST0_15_HI2425-MGHLV09_ST0_16_HI2425,20250227,1
12345-MGHLV09_ST0_15_HI2425-MGHLV09_ST0_16_HI2425,20250228,1
****5-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,20250228,1
****5-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,20250307,1
**3**-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,20250226,1
**3**-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,20250305,1
1****-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,20250303,1
123456*-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,20250226,1
123456*-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,20250227,1
123456*-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,20250228,1
123456*-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,20250303,1
123456*-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,20250304,1
123456*-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,20250305,1
123456*-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,20250306,1
123456*-MFHLV09_ST21_8_HI2425-MFHLV10_ST21_7_HI2425,20250307,1
123456*-MFHLV10_ST21_7_HI2425,20250303,1
123456*-MFHLV10_ST21_7_HI2425,20250304,1
123456*-MFHLV10_ST21_7_HI2425,20250305,1
123456*-MFHLV10_ST21_7_HI2425,20250306,1
123456*-MFHLV10_ST21_7_HI2425,20250307,1
1234567-MEHD02_ST6_1_HI2425-MEHD12_ST6_2_HI2425,20250302,1
1234567-MEHD02_ST6_1_HI2425-MEHD12_ST6_2_HI2425,20250309,1
1234567-MEHD02_ST6_1_HI2425-MEHD12_ST6_2_HI2425,20250316,1
1234567-MEHD02_ST6_1_HI2425-MEHD12_ST6_2_HI2425,20250323,1
1234567-MEHD02_ST6_1_HI2425-MEHD12_ST6_2_HI2425,20250330,1
1234567-MEHD02_ST6_1_HI2425-MEHD12_ST6_2_HI2425,20250406,1
1234567-MEHD02_ST6_1_HI2425-MEHD12_ST6_2_HI2425,20250413,1
1234567-MEHD02_ST6_1_HI2425-MEHD12_ST6_2_HI2425,20250420,1
12345-MSILV09_ST21_0_HI2425,20250226,1
12345-MSILV09_ST21_0_HI2425,20250227,1
12345-MSILV09_ST21_0_HI2425,20250228,1
1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425,20250301,1
1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425,20250308,1
1234567-MSHSAH02_ST5_2_HI2425-MSHSAH11_ST5_0_HI2425,20250315,1
12345-MEHLV11_ST8_2_HI2425,20250310,1
12*45-MFHLV05_ST0_0_HI2425,20250311,1
12*45-MFHLV05_ST0_0_HI2425,20250313,1
12*45-MFHLV05_ST0_0_HI2425,20250314,1
**3**-MFHLV05_ST0_0_HI2425,20250312,1
12345-MFHLV05_ST0_0_HI2425,20250310,1
12345-MFHLV05_ST0_0_HI2425,20250311,1
12345-MFHLV05_ST0_0_HI2425,20250312,1
12345-MFHLV05_ST0_0_HI2425,20250313,1
12345-MFHLV05_ST0_0_HI2425,20250314,1
12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425,20250310,1
12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425,20250311,1
12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425,20250313,1
12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425,20250314,1
12345-MSHLVH11_ST8_1_HI2425-MSHLW11_ST11_1_HI2425,20250312,1
12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425-MEHLV10_ST0_3_HI2425,20250226,1
12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425-MEHLV10_ST0_3_HI2425,20250227,1
12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425-MEHLV10_ST0_3_HI2425,20250228,1
12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425-MEHLV10_ST0_3_HI2425,20250307,1
12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425-MEHLV10_ST0_3_HI2425,20250303,1
12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425-MEHLV10_ST0_3_HI2425,20250304,1
12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425-MEHLV10_ST0_3_HI2425,20250305,1
12345-MEHLV09_ST0_2_HI2425-MEHLV10_ST0_2_HI2425-MEHLV10_ST0_3_HI2425,20250306,1
1234567-MFHS05_ST5_0_HI2425-MFHS12_ST5_0_HI2425,20250301,1
1234567-MFHS05_ST5_0_HI2425-MFHS12_ST5_0_HI2425,20250308,1
1234567-MFHS05_ST5_0_HI2425-MFHS12_ST5_0_HI2425,20250315,1
1234567-MFHS05_ST5_0_HI2425-MFHS12_ST5_0_HI2425,20250322,1
1234567-MFHD01_ST6_1_HI2425-MFHD09_ST6_0_HI2425,20250309,1
1234567-MFHD01_ST6_1_HI2425-MFHD09_ST6_0_HI2425,20250316,1
1234567-MFHD01_ST6_1_HI2425-MFHD09_ST6_0_HI2425,20250323,1
1234567-MFHD01_ST6_1_HI2425-MFHD09_ST6_0_HI2425,20250302,1
1234567-MSHSAH02_ST5_2_HI2425,20250301,1
1234567-MSHSAH02_ST5_2_HI2425,20250308,1
12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425,20250310,1
12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425,20250311,1
12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425,20250312,1
12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425,20250313,1
12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425,20250314,1
12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425,20250317,1
12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425,20250318,1
12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425,20250319,1
12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425,20250320,1
12345-MFHLV05_ST0_0_HI2425-MFHLV12_ST0_0_HI2425,20250321,1
*2***-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250304,1
*2***-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250311,1
*2***-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250318,1
*2***-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250325,1
*2***-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250401,1
*2***-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250408,1
*2***-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250415,1
12*45-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250227,1
12*45-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250228,1
12*45-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250303,1
12*45-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250304,1
12*45-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250306,1
12*45-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250307,1
12*45-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250310,1
12*45-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250311,1
12*45-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250313,1
12*45-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250314,1
12*45-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250317,1
12*45-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250318,1
12*45-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250320,1
12*45-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250321,1
12*45-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250324,1
12*45-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250325,1
12*45-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250327,1
12*45-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250328,1
12*45-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250331,1
12*45-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250401,1
12*45-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250403,1
12*45-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250404,1
12*45-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250407,1
12*45-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250408,1
12*45-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250410,1
12*45-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250411,1
12*45-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250414,1
12*45-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250415,1
12*45-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250417,1
12*45-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250418,1
**3**-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250226,1
**3**-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250305,1
**3**-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250312,1
**3**-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250319,1
**3**-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250326,1
**3**-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250402,1
**3**-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250409,1
**3**-MIHLV09_ST0_5_HI2425-MIHLV11_ST0_0_HI2425,20250416,1
12345-MEHLV11_ST8_1_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_3_HI2425,20250313,1
12345-MEHLV11_ST8_1_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_3_HI2425,20250314,1
12345-MEHLV11_ST8_1_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_3_HI2425,20250321,1
12345-MEHLV11_ST8_1_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_3_HI2425,20250324,1
12345-MEHLV11_ST8_1_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_3_HI2425,20250325,1
12345-MEHLV11_ST8_1_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_3_HI2425,20250327,1
12345-MEHLV11_ST8_1_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_3_HI2425,20250328,1
12345-MEHLV11_ST8_1_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_3_HI2425,20250331,1
12345-MEHLV11_ST8_1_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_3_HI2425,20250401,1
12345-MEHLV11_ST8_1_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_3_HI2425,20250403,1
12345-MEHLV11_ST8_1_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_3_HI2425,20250404,1
12345-MEHLV11_ST8_1_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_3_HI2425,20250407,1
12345-MEHLV11_ST8_1_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_3_HI2425,20250408,1
12345-MEHLV11_ST8_1_HI2425-MEHLV12_ST8_3_HI2425-MEHW11_ST11_1_HI2425-MEHW12_ST11_3_HI2425,20250410,1
